Brand_Name,Material_Type,Eco_Friendly_Manufacturing,Recycling_Programs,Certifications,Transaction_Items
Brand_636,Organic Cotton,No,Yes,GOTS,"['Organic Cotton', 'No', 'Yes', 'GOTS']"
Brand_4466,Tencel,Yes,Yes,B Corp,"['Tencel', 'Yes', 'Yes', 'B Corp']"
Brand_4365,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_4143,Bamboo Fabric,Yes,Yes,GOTS,"['Bamboo Fabric', 'Yes', 'Yes', 'GOTS']"
Brand_992,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_877,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_5,Bamboo Fabric,Yes,Yes,Fair Trade,"['Bamboo Fabric', 'Yes', 'Yes', 'Fair Trade']"
Brand_3052,Vegan Leather,No,Yes,Cradle to Cradle,"['Vegan Leather', 'No', 'Yes', 'Cradle to Cradle']"
Brand_3125,Organic Cotton,Yes,No,Fair Trade,"['Organic Cotton', 'Yes', 'No', 'Fair Trade']"
Brand_2661,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_2492,Vegan Leather,Yes,No,OEKO-TEX,"['Vegan Leather', 'Yes', 'No', 'OEKO-TEX']"
Brand_3855,Vegan Leather,No,No,Fair Trade,"['Vegan Leather', 'No', 'No', 'Fair Trade']"
Brand_4778,Vegan Leather,Yes,Yes,Fair Trade,"['Vegan Leather', 'Yes', 'Yes', 'Fair Trade']"
Brand_1716,Bamboo Fabric,No,Yes,B Corp,"['Bamboo Fabric', 'No', 'Yes', 'B Corp']"
Brand_1149,Vegan Leather,No,Yes,B Corp,"['Vegan Leather', 'No', 'Yes', 'B Corp']"
Brand_3262,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_575,Organic Cotton,Yes,No,Fair Trade,"['Organic Cotton', 'Yes', 'No', 'Fair Trade']"
Brand_3770,Organic Cotton,No,No,B Corp,"['Organic Cotton', 'No', 'No', 'B Corp']"
Brand_3737,Vegan Leather,Yes,Yes,Cradle to Cradle,"['Vegan Leather', 'Yes', 'Yes', 'Cradle to Cradle']"
Brand_4147,Vegan Leather,Yes,No,Cradle to Cradle,"['Vegan Leather', 'Yes', 'No', 'Cradle to Cradle']"
Brand_854,Recycled Polyester,No,Yes,Fair Trade,"['Recycled Polyester', 'No', 'Yes', 'Fair Trade']"
Brand_1983,Tencel,No,Yes,GOTS,"['Tencel', 'No', 'Yes', 'GOTS']"
Brand_2775,Organic Cotton,No,No,Fair Trade,"['Organic Cotton', 'No', 'No', 'Fair Trade']"
Brand_1167,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_972,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_2702,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_4496,Tencel,No,No,B Corp,"['Tencel', 'No', 'No', 'B Corp']"
Brand_3848,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_2369,Vegan Leather,Yes,No,GOTS,"['Vegan Leather', 'Yes', 'No', 'GOTS']"
Brand_4116,Vegan Leather,No,Yes,B Corp,"['Vegan Leather', 'No', 'Yes', 'B Corp']"
Brand_4781,Vegan Leather,Yes,No,GOTS,"['Vegan Leather', 'Yes', 'No', 'GOTS']"
Brand_4132,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_2951,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_525,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_2456,Organic Cotton,No,No,GOTS,"['Organic Cotton', 'No', 'No', 'GOTS']"
Brand_1842,Bamboo Fabric,No,Yes,Fair Trade,"['Bamboo Fabric', 'No', 'Yes', 'Fair Trade']"
Brand_538,Hemp,No,Yes,OEKO-TEX,"['Hemp', 'No', 'Yes', 'OEKO-TEX']"
Brand_2807,Bamboo Fabric,No,No,GOTS,"['Bamboo Fabric', 'No', 'No', 'GOTS']"
Brand_4342,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_3176,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_785,Recycled Polyester,No,Yes,OEKO-TEX,"['Recycled Polyester', 'No', 'Yes', 'OEKO-TEX']"
Brand_4058,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_1410,Tencel,No,Yes,GOTS,"['Tencel', 'No', 'Yes', 'GOTS']"
Brand_2538,Organic Cotton,Yes,No,B Corp,"['Organic Cotton', 'Yes', 'No', 'B Corp']"
Brand_155,Organic Cotton,No,No,GOTS,"['Organic Cotton', 'No', 'No', 'GOTS']"
Brand_3010,Vegan Leather,Yes,No,GOTS,"['Vegan Leather', 'Yes', 'No', 'GOTS']"
Brand_1687,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_2902,Tencel,Yes,No,GOTS,"['Tencel', 'Yes', 'No', 'GOTS']"
Brand_4722,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_3864,Hemp,No,Yes,Fair Trade,"['Hemp', 'No', 'Yes', 'Fair Trade']"
Brand_2734,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_1896,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_570,Hemp,No,Yes,OEKO-TEX,"['Hemp', 'No', 'Yes', 'OEKO-TEX']"
Brand_1817,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_2066,Tencel,No,No,B Corp,"['Tencel', 'No', 'No', 'B Corp']"
Brand_128,Vegan Leather,Yes,No,OEKO-TEX,"['Vegan Leather', 'Yes', 'No', 'OEKO-TEX']"
Brand_3395,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_3328,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_2976,Recycled Polyester,Yes,Yes,GOTS,"['Recycled Polyester', 'Yes', 'Yes', 'GOTS']"
Brand_981,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_2301,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_191,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_1140,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_700,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_4975,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_607,Bamboo Fabric,No,No,OEKO-TEX,"['Bamboo Fabric', 'No', 'No', 'OEKO-TEX']"
Brand_4277,Hemp,No,No,OEKO-TEX,"['Hemp', 'No', 'No', 'OEKO-TEX']"
Brand_302,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_3421,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_1061,Organic Cotton,Yes,No,Fair Trade,"['Organic Cotton', 'Yes', 'No', 'Fair Trade']"
Brand_2566,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_1070,Bamboo Fabric,No,Yes,GOTS,"['Bamboo Fabric', 'No', 'Yes', 'GOTS']"
Brand_2525,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_2206,Vegan Leather,No,Yes,B Corp,"['Vegan Leather', 'No', 'Yes', 'B Corp']"
Brand_1244,Vegan Leather,Yes,Yes,OEKO-TEX,"['Vegan Leather', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_17,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_3121,Organic Cotton,No,No,OEKO-TEX,"['Organic Cotton', 'No', 'No', 'OEKO-TEX']"
Brand_4643,Hemp,No,Yes,OEKO-TEX,"['Hemp', 'No', 'Yes', 'OEKO-TEX']"
Brand_4755,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_816,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_3068,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_4979,Tencel,Yes,No,GOTS,"['Tencel', 'Yes', 'No', 'GOTS']"
Brand_960,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_4894,Hemp,No,No,GOTS,"['Hemp', 'No', 'No', 'GOTS']"
Brand_226,Vegan Leather,Yes,Yes,Fair Trade,"['Vegan Leather', 'Yes', 'Yes', 'Fair Trade']"
Brand_3355,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_2486,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_563,Tencel,Yes,No,OEKO-TEX,"['Tencel', 'Yes', 'No', 'OEKO-TEX']"
Brand_3437,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1694,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_1046,Hemp,Yes,Yes,B Corp,"['Hemp', 'Yes', 'Yes', 'B Corp']"
Brand_3447,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_4566,Bamboo Fabric,No,No,Cradle to Cradle,"['Bamboo Fabric', 'No', 'No', 'Cradle to Cradle']"
Brand_955,Vegan Leather,Yes,No,Fair Trade,"['Vegan Leather', 'Yes', 'No', 'Fair Trade']"
Brand_2736,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_4736,Vegan Leather,No,Yes,B Corp,"['Vegan Leather', 'No', 'Yes', 'B Corp']"
Brand_1219,Vegan Leather,Yes,No,OEKO-TEX,"['Vegan Leather', 'Yes', 'No', 'OEKO-TEX']"
Brand_1528,Vegan Leather,Yes,No,Fair Trade,"['Vegan Leather', 'Yes', 'No', 'Fair Trade']"
Brand_3988,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_1301,Tencel,No,No,Fair Trade,"['Tencel', 'No', 'No', 'Fair Trade']"
Brand_161,Tencel,Yes,Yes,OEKO-TEX,"['Tencel', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4068,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_957,Vegan Leather,No,No,B Corp,"['Vegan Leather', 'No', 'No', 'B Corp']"
Brand_3792,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_3235,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_2870,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3778,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_4434,Organic Cotton,Yes,No,B Corp,"['Organic Cotton', 'Yes', 'No', 'B Corp']"
Brand_2962,Bamboo Fabric,No,No,GOTS,"['Bamboo Fabric', 'No', 'No', 'GOTS']"
Brand_2201,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_99,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_2558,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_3184,Organic Cotton,No,No,B Corp,"['Organic Cotton', 'No', 'No', 'B Corp']"
Brand_254,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_3924,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_4200,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_1446,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_1649,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_4683,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_4724,Tencel,Yes,Yes,OEKO-TEX,"['Tencel', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3992,Bamboo Fabric,Yes,No,Cradle to Cradle,"['Bamboo Fabric', 'Yes', 'No', 'Cradle to Cradle']"
Brand_1697,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_3192,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_4500,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_1155,Vegan Leather,No,Yes,OEKO-TEX,"['Vegan Leather', 'No', 'Yes', 'OEKO-TEX']"
Brand_2256,Hemp,Yes,No,B Corp,"['Hemp', 'Yes', 'No', 'B Corp']"
Brand_1683,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_3171,Tencel,Yes,No,OEKO-TEX,"['Tencel', 'Yes', 'No', 'OEKO-TEX']"
Brand_2057,Recycled Polyester,No,Yes,OEKO-TEX,"['Recycled Polyester', 'No', 'Yes', 'OEKO-TEX']"
Brand_4091,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_3109,Recycled Polyester,Yes,Yes,OEKO-TEX,"['Recycled Polyester', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4549,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_3724,Hemp,Yes,No,GOTS,"['Hemp', 'Yes', 'No', 'GOTS']"
Brand_2050,Bamboo Fabric,No,Yes,B Corp,"['Bamboo Fabric', 'No', 'Yes', 'B Corp']"
Brand_4977,Organic Cotton,No,No,Fair Trade,"['Organic Cotton', 'No', 'No', 'Fair Trade']"
Brand_3644,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_624,Bamboo Fabric,Yes,Yes,GOTS,"['Bamboo Fabric', 'Yes', 'Yes', 'GOTS']"
Brand_263,Hemp,No,No,GOTS,"['Hemp', 'No', 'No', 'GOTS']"
Brand_3370,Recycled Polyester,No,No,OEKO-TEX,"['Recycled Polyester', 'No', 'No', 'OEKO-TEX']"
Brand_4062,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_1803,Bamboo Fabric,No,Yes,OEKO-TEX,"['Bamboo Fabric', 'No', 'Yes', 'OEKO-TEX']"
Brand_4737,Bamboo Fabric,No,No,OEKO-TEX,"['Bamboo Fabric', 'No', 'No', 'OEKO-TEX']"
Brand_2386,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_1960,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_2977,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_489,Vegan Leather,Yes,No,Fair Trade,"['Vegan Leather', 'Yes', 'No', 'Fair Trade']"
Brand_1844,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_1735,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_2912,Hemp,No,No,GOTS,"['Hemp', 'No', 'No', 'GOTS']"
Brand_3220,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_147,Hemp,Yes,Yes,Fair Trade,"['Hemp', 'Yes', 'Yes', 'Fair Trade']"
Brand_1987,Organic Cotton,No,No,GOTS,"['Organic Cotton', 'No', 'No', 'GOTS']"
Brand_1370,Vegan Leather,No,No,Fair Trade,"['Vegan Leather', 'No', 'No', 'Fair Trade']"
Brand_2812,Recycled Polyester,Yes,Yes,OEKO-TEX,"['Recycled Polyester', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_660,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_1795,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_2512,Recycled Polyester,Yes,Yes,B Corp,"['Recycled Polyester', 'Yes', 'Yes', 'B Corp']"
Brand_3398,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_4283,Hemp,No,No,OEKO-TEX,"['Hemp', 'No', 'No', 'OEKO-TEX']"
Brand_1148,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_3273,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_609,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_3583,Hemp,Yes,No,GOTS,"['Hemp', 'Yes', 'No', 'GOTS']"
Brand_1931,Hemp,Yes,No,B Corp,"['Hemp', 'Yes', 'No', 'B Corp']"
Brand_198,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_2932,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_2328,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_4390,Organic Cotton,Yes,Yes,Fair Trade,"['Organic Cotton', 'Yes', 'Yes', 'Fair Trade']"
Brand_767,Vegan Leather,Yes,No,Fair Trade,"['Vegan Leather', 'Yes', 'No', 'Fair Trade']"
Brand_4497,Vegan Leather,Yes,No,Cradle to Cradle,"['Vegan Leather', 'Yes', 'No', 'Cradle to Cradle']"
Brand_4219,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_3256,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_203,Bamboo Fabric,No,No,GOTS,"['Bamboo Fabric', 'No', 'No', 'GOTS']"
Brand_3511,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_4932,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1734,Tencel,No,Yes,OEKO-TEX,"['Tencel', 'No', 'Yes', 'OEKO-TEX']"
Brand_2778,Bamboo Fabric,No,Yes,B Corp,"['Bamboo Fabric', 'No', 'Yes', 'B Corp']"
Brand_1708,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_3475,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_855,Recycled Polyester,Yes,No,Fair Trade,"['Recycled Polyester', 'Yes', 'No', 'Fair Trade']"
Brand_4738,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_4098,Vegan Leather,No,Yes,Fair Trade,"['Vegan Leather', 'No', 'Yes', 'Fair Trade']"
Brand_2161,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_699,Hemp,Yes,Yes,Fair Trade,"['Hemp', 'Yes', 'Yes', 'Fair Trade']"
Brand_3000,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_3697,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1637,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_3458,Organic Cotton,Yes,No,Fair Trade,"['Organic Cotton', 'Yes', 'No', 'Fair Trade']"
Brand_3582,Bamboo Fabric,No,Yes,OEKO-TEX,"['Bamboo Fabric', 'No', 'Yes', 'OEKO-TEX']"
Brand_1292,Bamboo Fabric,Yes,Yes,GOTS,"['Bamboo Fabric', 'Yes', 'Yes', 'GOTS']"
Brand_4660,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_1854,Bamboo Fabric,No,Yes,B Corp,"['Bamboo Fabric', 'No', 'Yes', 'B Corp']"
Brand_3764,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_3305,Vegan Leather,No,No,Fair Trade,"['Vegan Leather', 'No', 'No', 'Fair Trade']"
Brand_3744,Hemp,No,No,OEKO-TEX,"['Hemp', 'No', 'No', 'OEKO-TEX']"
Brand_3446,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_1999,Vegan Leather,No,No,B Corp,"['Vegan Leather', 'No', 'No', 'B Corp']"
Brand_664,Vegan Leather,No,Yes,Fair Trade,"['Vegan Leather', 'No', 'Yes', 'Fair Trade']"
Brand_4780,Organic Cotton,No,Yes,Fair Trade,"['Organic Cotton', 'No', 'Yes', 'Fair Trade']"
Brand_3749,Hemp,No,Yes,B Corp,"['Hemp', 'No', 'Yes', 'B Corp']"
Brand_4414,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_4745,Hemp,Yes,No,Cradle to Cradle,"['Hemp', 'Yes', 'No', 'Cradle to Cradle']"
Brand_710,Recycled Polyester,Yes,Yes,Cradle to Cradle,"['Recycled Polyester', 'Yes', 'Yes', 'Cradle to Cradle']"
Brand_1283,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_2676,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_4030,Vegan Leather,Yes,Yes,Fair Trade,"['Vegan Leather', 'Yes', 'Yes', 'Fair Trade']"
Brand_1307,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_2238,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3303,Tencel,No,Yes,GOTS,"['Tencel', 'No', 'Yes', 'GOTS']"
Brand_2039,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_1530,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_1664,Hemp,No,No,OEKO-TEX,"['Hemp', 'No', 'No', 'OEKO-TEX']"
Brand_3628,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_4892,Tencel,No,No,B Corp,"['Tencel', 'No', 'No', 'B Corp']"
Brand_2694,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_3061,Vegan Leather,No,No,B Corp,"['Vegan Leather', 'No', 'No', 'B Corp']"
Brand_1598,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_2730,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_2626,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_3158,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_3315,Organic Cotton,No,Yes,Fair Trade,"['Organic Cotton', 'No', 'Yes', 'Fair Trade']"
Brand_1723,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_1060,Bamboo Fabric,No,No,GOTS,"['Bamboo Fabric', 'No', 'No', 'GOTS']"
Brand_4637,Vegan Leather,No,Yes,OEKO-TEX,"['Vegan Leather', 'No', 'Yes', 'OEKO-TEX']"
Brand_3243,Tencel,No,Yes,OEKO-TEX,"['Tencel', 'No', 'Yes', 'OEKO-TEX']"
Brand_1679,Tencel,Yes,No,GOTS,"['Tencel', 'Yes', 'No', 'GOTS']"
Brand_1758,Vegan Leather,No,Yes,B Corp,"['Vegan Leather', 'No', 'Yes', 'B Corp']"
Brand_4192,Bamboo Fabric,No,Yes,Fair Trade,"['Bamboo Fabric', 'No', 'Yes', 'Fair Trade']"
Brand_564,Tencel,No,No,Cradle to Cradle,"['Tencel', 'No', 'No', 'Cradle to Cradle']"
Brand_2791,Hemp,Yes,No,B Corp,"['Hemp', 'Yes', 'No', 'B Corp']"
Brand_864,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_1485,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_207,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_4489,Recycled Polyester,Yes,Yes,B Corp,"['Recycled Polyester', 'Yes', 'Yes', 'B Corp']"
Brand_871,Organic Cotton,No,Yes,GOTS,"['Organic Cotton', 'No', 'Yes', 'GOTS']"
Brand_4494,Tencel,No,No,Fair Trade,"['Tencel', 'No', 'No', 'Fair Trade']"
Brand_503,Vegan Leather,Yes,Yes,OEKO-TEX,"['Vegan Leather', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1029,Bamboo Fabric,Yes,No,B Corp,"['Bamboo Fabric', 'Yes', 'No', 'B Corp']"
Brand_3841,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_2691,Hemp,Yes,No,OEKO-TEX,"['Hemp', 'Yes', 'No', 'OEKO-TEX']"
Brand_1571,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_2774,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_2732,Recycled Polyester,Yes,Yes,Fair Trade,"['Recycled Polyester', 'Yes', 'Yes', 'Fair Trade']"
